datetime;open;high;low;close;volume
2018-06-26;6260.4;6286.36;6067.49;6088.39;391396653.43
2018-06-27;6092.26;6192.11;6021.69;6141.57;383457137.86
2018-06-28;6141.57;6172.23;5844.26;5871.28;385907044.98
2018-06-29;5870.81;6286.67;5813.02;6203.8;554799001.51
2018-06-30;6203.81;6503.33;6194.51;6385.38;419284677.69
2018-07-01;6385.43;6429.5;6262.72;6339.04;259708490.63
2018-07-02;6342.69;6673.71;5537.86;6615.66;465915661.24
2018-07-03;6616.6;6670.3;6473.48;6509.58;356390898.98
2018-07-04;6508.43;6777.97;6411.13;6590.06;412202352.61
2018-07-05;6589.77;6691.32;6448.23;6534.81;421189063.01
2018-07-06;6534.81;6633.44;6458.14;6602.02;310759733.14
2018-07-07;6602.03;6814.42;6518.23;6758.08;277167900.06
2018-07-08;6758.08;6782.85;6684.15;6707.38;268455446.1
2018-07-09;6707.46;6803.1;6625.58;6668.84;328316145.78
2018-07-10;6668.84;6683.61;6277.23;6306.85;470432142.71
2018-07-11;6306.87;6405.59;6293.68;6394.36;327667754.35
2018-07-12;6394.36;6394.93;6084.0;6253.6;409078182.65
2018-07-13;6253.66;6349.21;6131.54;6229.83;319802271.97
2018-07-14;6229.61;6332.46;6190.18;6268.75;174416786.37
2018-07-15;6268.32;6401.5;6245.75;6364.26;218543291.78
2018-07-16;6364.26;6761.84;6349.83;6740.55;494264915.91
2018-07-17;6740.54;7476.24;6677.56;7326.7;799401451.35
2018-07-18;7326.76;7590.65;7253.71;7383.39;788460811.94
2018-07-19;7383.39;7563.7;7289.9;7477.5;522544440.45
2018-07-20;7477.1;7676.55;7279.34;7333.93;603034414.79
2018-07-21;7333.93;7453.07;7220.37;7405.4;297440355.21
2018-07-22;7405.4;7569.28;7345.25;7398.64;355565264.85
2018-07-23;7398.64;7798.59;7376.66;7718.0;745533303.01
2018-07-24;7718.0;8485.71;7692.16;8395.82;1166560702.13
2018-07-25;8395.81;8481.11;8061.07;8170.23;736530740.43
2018-07-26;8170.37;8302.24;7862.67;7937.25;643953970.45
2018-07-27;7937.1;8278.01;7806.25;8182.89;646256012.09
2018-07-28;8182.88;8238.04;8070.04;8230.87;295872316.42
2018-07-29;8230.82;8291.55;8123.53;8216.78;280233415.98
2018-07-30;8216.7;8273.61;7867.44;8176.06;681120739.99
2018-07-31;8176.08;8176.27;7663.7;7735.3;765186307.24
2018-08-01;7736.25;7760.74;7449.31;7610.9;595404848.88
2018-08-02;7610.9;7713.32;7470.86;7542.34;424093581.76
2018-08-03;7542.34;7542.49;7296.76;7417.6;586982505.83
2018-08-04;7417.6;7490.89;6940.15;7017.89;534002935.97
2018-08-05;7017.89;7092.53;6898.31;7042.39;368914046.39
2018-08-06;7042.57;7160.4;6854.79;6945.78;410408444.75
2018-08-07;6945.77;7150.86;6685.02;6723.21;575690006.27
2018-08-08;6723.29;6723.99;6133.03;6285.02;838853615.89
2018-08-09;6285.06;6631.23;6195.02;6543.24;575748446.38
2018-08-10;6543.25;6582.14;6025.91;6153.41;639457019.98
2018-08-11;6152.95;6488.55;6014.26;6242.54;545722619.11
2018-08-12;6242.53;6483.39;6176.89;6322.92;366460108.69
2018-08-13;6322.41;6545.02;6157.03;6263.2;452431672.68
2018-08-14;6263.2;6266.5;5891.87;6199.6;759847789.73
2018-08-15;6199.63;6620.07;6193.63;6274.22;852103141.83
2018-08-16;6274.22;6478.07;6217.33;6323.81;454679037.36
2018-08-17;6323.81;6594.72;6300.45;6591.16;477089455.56
2018-08-18;6591.18;6622.16;6322.44;6405.71;336744293.81
2018-08-19;6405.74;6560.88;6330.56;6502.18;253984821.8
2018-08-20;6502.24;6537.54;6248.39;6269.9;397981291.82
2018-08-21;6270.09;6506.69;6259.81;6491.11;396746063.37
2018-08-22;6491.09;6890.79;6264.34;6366.13;764005011.18
2018-08-23;6366.14;6575.28;6356.96;6538.95;340811486.77
2018-08-24;6539.13;6736.83;6481.76;6708.96;382456858.97
2018-08-25;6708.94;6808.89;6684.19;6749.56;258296664.16
2018-08-26;6749.71;6793.17;6588.48;6720.6;265820591.17
2018-08-27;6720.6;6944.21;6674.84;6915.73;405769271.5
2018-08-28;6915.92;7136.71;6877.2;7091.38;487789642.0
2018-08-29;7091.38;7137.47;6944.76;7052.0;356139022.3
2018-08-30;7051.61;7072.64;6818.69;6998.76;425475685.56
2018-08-31;6998.76;7096.73;6903.08;7026.96;349131152.81
2018-09-01;7026.96;7272.03;7025.58;7203.46;300301833.39
2018-09-02;7203.46;7384.38;7144.71;7301.26;447453370.83
2018-09-03;7301.25;7350.58;7204.89;7270.05;309327793.27
2018-09-04;7270.05;7417.65;7246.76;7369.86;343762001.58
2018-09-05;7369.89;7401.43;6694.06;6705.03;797851163.66
2018-09-06;6705.06;6727.19;6295.11;6515.42;823309044.3
2018-09-07;6515.42;6549.39;6345.48;6411.78;344487244.01
2018-09-08;6413.12;6480.57;6134.76;6200.16;317380272.09
2018-09-09;6200.23;6451.25;6161.83;6249.07;244400344.41
2018-09-10;6249.07;6371.42;6247.64;6324.43;320435279.61
2018-09-11;6324.43;6415.51;6199.19;6295.54;324512939.85
2018-09-12;6295.54;6357.89;6208.28;6337.11;332537236.17
2018-09-13;6337.08;6534.89;6337.08;6492.0;425090869.76
2018-09-14;6492.17;6591.59;6393.84;6486.01;377989402.01
2018-09-15;6485.39;6573.19;6473.47;6522.08;208349557.0
2018-09-16;6522.68;6525.05;6404.31;6502.44;200545603.1
2018-09-17;6502.44;6538.82;6216.83;6261.48;399675966.34
2018-09-18;6261.33;6393.39;6238.25;6346.44;348485895.37
2018-09-19;6346.44;6522.9;6131.02;6398.8;452379323.08
2018-09-20;6398.83;6551.93;6361.33;6505.9;301619960.91
2018-09-21;6505.97;6785.22;6501.01;6762.06;569642976.25
2018-09-22;6762.07;6834.49;6633.01;6716.6;261159308.22
2018-09-23;6716.6;6768.56;6663.9;6702.7;169080003.37
2018-09-24;6702.73;6717.6;6557.82;6583.53;324660682.66
2018-09-25;6583.53;6583.54;6333.21;6437.74;420279170.44
2018-09-26;6437.74;6543.92;6383.16;6462.6;264402806.65
2018-09-27;6462.6;6733.94;6434.76;6686.13;345096700.08
2018-09-28;6686.13;6806.1;6545.41;6635.38;497340510.07
2018-09-29;6635.4;6635.42;6474.23;6603.75;245055396.51
2018-09-30;6603.75;6741.96;6543.68;6623.71;174302164.09
2018-10-01;6623.82;6662.6;6510.54;6594.98;256959931.63
2018-10-02;6594.98;6618.95;6478.04;6525.47;267166277.79
2018-10-03;6525.46;6537.07;6428.98;6492.26;306385346.59
2018-10-04;6492.61;6622.32;6486.86;6579.79;277614018.45
2018-10-05;6580.0;6683.55;6546.98;6632.87;262562344.98
2018-10-06;6632.88;6637.08;6563.25;6589.94;162722103.98
2018-10-07;6589.94;6622.49;6535.02;6601.15;179378859.39
2018-10-08;6601.46;6698.31;6565.01;6650.07;313507433.75
2018-10-09;6650.07;6657.0;6589.39;6631.79;213976678.23
2018-10-10;6631.79;6633.22;6487.86;6581.07;323664963.18
2018-10-11;6581.07;6581.59;6171.95;6209.47;654924117.8
2018-10-12;6209.47;6296.56;6173.86;6250.85;289840137.45
2018-10-13;6252.1;6280.73;6238.92;6267.27;137705035.59
2018-10-14;6267.27;6346.56;6247.17;6277.73;215422888.18
2018-10-15;6277.73;7234.83;6244.77;6612.36;1190524168.21
2018-10-16;6612.69;6724.91;6545.54;6583.05;324232509.78
2018-10-17;6583.05;6589.2;6511.6;6574.52;220418636.64
2018-10-18;6576.4;6616.27;6445.05;6488.72;331761115.45
2018-10-19;6489.37;6503.09;6449.36;6469.28;237855085.41
2018-10-20;6469.28;6645.2;6395.45;6490.56;127185847.78
2018-10-21;6490.6;6557.39;6474.47;6509.87;105283929.06
2018-10-22;6509.87;6531.23;6460.38;6483.23;202766914.4
2018-10-23;6484.32;6496.2;6438.99;6470.22;220913293.6
2018-10-24;6470.63;6538.35;6465.73;6476.25;222068131.83
2018-10-25;6476.52;6497.9;6432.3;6462.77;231214963.95
2018-10-26;6462.77;6514.0;6441.81;6457.21;215447656.36
2018-10-27;6457.21;6479.0;6445.95;6470.17;124066466.34
2018-10-28;6470.17;6483.24;6444.74;6470.74;109118160.99
2018-10-29;6470.74;6483.39;6282.58;6313.91;342463526.52
2018-10-30;6314.38;6340.68;6286.3;6309.11;269592154.08
2018-10-31;6309.11;6391.25;6241.49;6342.61;245357244.49
2018-11-01;6342.81;6402.59;6322.6;6381.3;199861220.45
2018-11-02;6381.3;6420.93;6371.57;6394.66;179385606.7
2018-11-03;6394.65;6398.09;6336.96;6376.32;183565304.27
2018-11-04;6376.55;6498.16;6351.92;6467.05;175805188.92
2018-11-05;6467.05;6475.8;6406.69;6433.74;155758902.3
2018-11-06;6433.53;6482.81;6412.56;6479.72;239808254.25
2018-11-07;6479.72;6562.79;6476.59;6529.68;360052788.55
2018-11-08;6530.94;6542.42;6438.27;6446.06;273205386.68
2018-11-09;6446.06;6457.97;6352.45;6377.99;237893036.71
2018-11-10;6377.99;6419.92;6376.17;6396.37;94313328.59
2018-11-11;6396.39;6414.18;6326.38;6408.18;130156001.58
2018-11-12;6408.18;6435.41;6350.87;6375.08;181575610.86
2018-11-13;6375.08;6389.43;6315.58;6339.17;227689745.72
2018-11-14;6339.17;6375.7;5469.93;5741.47;1045469380.16
2018-11-15;5740.51;5767.06;5300.75;5647.5;820864013.96
2018-11-16;5647.5;5676.54;5487.87;5586.27;397196182.83
2018-11-17;5586.97;5602.01;5524.7;5568.94;164182152.19
2018-11-18;5567.95;5701.35;5567.95;5615.26;233409182.46
2018-11-19;5615.26;5615.98;4757.01;4809.62;1072037780.45
2018-11-20;4809.62;4953.56;4296.76;4526.07;556516845.67
